"Occupancy time","EDT time","RMSE",
15,608,
14,674,
14,550,
14,603,
13,540,
14,617,
13,537,
13,531,
13,658,
13,518,
13,532,
13,523,
13,530,
13,574,
13,566,
13,504,
13,522,
13,494,
13,507,
